Age,Age_Category,Gender,State,City,Latitude,Longitude,Residence,Occupational_Status,Favourite_Movies,Movie_Genre
23,21-30,Male,Andhra Pradesh,Tenali,16.243,80.64,Town/City,Employed,Drishyam2,Crime
21,21-30,Female,Maharashtra,Pune,18.5196,73.8553,Metrpolitan,Student,Shutter Island,Mystery
21,21-30,Female,Maharashtra,Pune,18.5196,73.8553,Metrpolitan,Student,Jab We Met,Romance
21,21-30,Female,Maharashtra,Pune,18.5196,73.8553,Metrpolitan,Student,The Shawshank Redemption,Drama
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Alavaikuntapuramlo,Action
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Shershaah,Action
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Jai Bhim,Mystery
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,After We Fell,Romance
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Minnal Murali,Action
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Zindagi Na Milegi Dobara,Comedy
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Bro Daddy,Comedy
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Yeh Jawani Hai Deewani,Romance
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Love Mocktail,Romance
24,21-30,Male,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Minnal Murali,Action
24,21-30,Male,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Joji,Thriller
24,21-30,Male,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Bhuthakalam,Horror
23,21-30,Male,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Minnal Murali,Action
23,21-30,Male,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Drishyam 2,Crime
23,21-30,Male,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Kuruthi,Thriller
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Avengers Endgame,Sci-Fi
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Parasite,Thriller
26,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Madhuram,Romantic Comedy
26,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Home,Comedy
26,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Garuda Gamana Rishabha Vahna,Crime
21,21-30,Female,Kerala,Malappuram,11.051,76.0711,Town/City,Student,Don't Breath,Horror
21,21-30,Female,Kerala,Malappuram,11.051,76.0711,Town/City,Student,Mimi,Drama
21,21-30,Female,Kerala,Malappuram,11.051,76.0711,Town/City,Student,Train To Busan,Horror
24,21-30,Male,Karnataka,Udupi,13.3322,74.7461,Rural,Student,KGF,Action
24,21-30,Male,Karnataka,Udupi,13.3322,74.7461,Rural,Student,Kirik Party,Comedy
24,21-30,Male,Karnataka,Udupi,13.3322,74.7461,Rural,Student,Rathnan Prapancha,Drama
21,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Jai Bhim,Mystery
22,21-30,Female,Kerala,Calicut,11.25,75.7667,Town/City,Student,Minnal Murali,Action
22,21-30,Female,Kerala,Calicut,11.25,75.7667,Town/City,Student,Kurup,Thriller
23,21-30,Male,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Drishyam 2,Crime
23,21-30,Male,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Minnal Murali,Action
23,21-30,Male,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Bro Daddy,Comedy
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Zindagi Na Milegi Dobara,Comedy
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Dil Dhadakne Do,Romance
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Shutter Island,Mystery
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Shershaah,Action
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Sooryavanshi,Action
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Jungle Cruise,Fantasy
53,51-60,Male,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Employed,Minnal Murali,Action
53,51-60,Male,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Employed,Pushpa,Action
53,51-60,Male,Maharashtra,Mumbai,18.9667,72.8333,Metrpolitan,Employed,Joji,Thriller
32,31-40,Female,Kerala,Thrissur,10.52,76.21,Town/City,Employed,Brazen,Thriller
32,31-40,Female,Kerala,Thrissur,10.52,76.21,Town/City,Employed,Under Ground,Drama
32,31-40,Female,Kerala,Thrissur,10.52,76.21,Town/City,Employed,Anna,Action
44,41-50,Male,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Employed,Drishyam2,Crime
44,41-50,Male,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Employed,Pushpa,Action
44,41-50,Male,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Employed,Parasite,Thriller
21,21-30,Female,Karnataka,Tumakuru,13.3379,77.1173,Town/City,Student,Pushpa,Action
21,21-30,Female,Karnataka,Tumakuru,13.3379,77.1173,Town/City,Student,Rathnan Prapancha,Drama
21,21-30,Female,Karnataka,Tumakuru,13.3379,77.1173,Town/City,Student,Yuvarathna,Action
31,31-40,Male,Kerala,Thrissur,10.52,76.21,Town/City,Self Employed,Lucifer,Action
31,31-40,Male,Kerala,Thrissur,10.52,76.21,Town/City,Self Employed,Kumbalangi Nights,Romantic Comedy
31,31-40,Male,Kerala,Thrissur,10.52,76.21,Town/City,Self Employed,Minnal Murali,Action
23,21-30,Female,Kerala,Alappuzha,9.4981,76.3388,Town/City,Student,Hridayam,Romance
23,21-30,Female,Kerala,Alappuzha,9.4981,76.3388,Town/City,Student,Pushpa,Action
23,21-30,Female,Kerala,Alappuzha,9.4981,76.3388,Town/City,Student,KGF,Action
33,31-40,Male,Kerala,Perinthalmanna,10.976,76.225,Town/City,Employed,Home,Comedy
33,31-40,Male,Kerala,Perinthalmanna,10.976,76.225,Town/City,Employed,Minnal Murali,Action
33,31-40,Male,Kerala,Perinthalmanna,10.976,76.225,Town/City,Employed,Station 5,Drama
26,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Its A Wonderful Life,Fantasy
26,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Spiderman: No Way Home,Sci-Fi
26,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Justice League,Action
14,11-20,Female,Kerala,Thrissur,10.52,76.21,Town/City,Student,Shang-Chi,Fantasy
14,11-20,Female,Kerala,Thrissur,10.52,76.21,Town/City,Student,Black Widow,Fantasy
14,11-20,Female,Kerala,Thrissur,10.52,76.21,Town/City,Student,Conjuring 3,Horror
60,51-60,Female,Kerala,Thrissur,10.52,76.21,Town/City,Retired,Nizhal,Mystery
60,51-60,Female,Kerala,Thrissur,10.52,76.21,Town/City,Retired,Irul,Mystery
23,21-30,Male,Kerala,Kannur,11.8745,75.3704,Rural,Student,Me And Earl And The Dying Girl,Drama
23,21-30,Male,Kerala,Kannur,11.8745,75.3704,Rural,Student,Lootcase,Action
23,21-30,Male,Kerala,Kannur,11.8745,75.3704,Rural,Student,Jai Bhim,Mystery
21,21-30,Male,Kerala,Kannur,11.8745,75.3704,Rural,Student,Minnal Murali,Action
21,21-30,Male,Kerala,Kannur,11.8745,75.3704,Rural,Student,Jai Bhim,Mystery
21,21-30,Male,Kerala,Kannur,11.8745,75.3704,Rural,Student,Karnan,Action
23,21-30,Female,Kerala,Alappuzha,9.4981,76.3388,Rural,Student,Home,Comedy
23,21-30,Female,Kerala,Alappuzha,9.4981,76.3388,Rural,Student,Bro Daddy,Comedy
23,21-30,Female,Kerala,Alappuzha,9.4981,76.3388,Rural,Student,Helen,Drama
31,31-40,Female,Kerala,Thrissur,10.52,76.21,Town/City,Unemployed,Minal Murali,Fantasy
31,31-40,Female,Kerala,Thrissur,10.52,76.21,Town/City,Unemployed,Home,Comedy
31,31-40,Female,Kerala,Thrissur,10.52,76.21,Town/City,Unemployed,Bro Daddy,Comedy
41,41-50,Male,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Drishyam,Crime
41,41-50,Male,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Home,Comedy
41,41-50,Male,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Jai Bhim,Mystery
48,41-50,Male,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Trance,Action
48,41-50,Male,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Home,Comedy
48,41-50,Male,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Drishyam 2,Crime
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Escape Room,Thriller
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Jumanji Welcome To The Jungle,Adventure
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Bird Box,Horror
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Now You See Me 2,Thriller
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,The Hangover,Comedy
27,21-30,Male,Manipur,Churachandpur,24.3427,93.6978,Town/City,Employed,Captian Marvel,Action
27,21-30,Male,Manipur,Churachandpur,24.3427,93.6978,Town/City,Employed,Avengers,Superhero
27,21-30,Male,Manipur,Churachandpur,24.3427,93.6978,Town/City,Employed,The Immortal,Drama
23,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Self Employed,Spiderman: No Way Home,Sci-Fi
10,11-20,Male,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Shang-Chi,Fantasy
10,11-20,Male,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Jungle Cruise,Fantasy
10,11-20,Male,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Eternals,Superhero
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Bro Daddy,Comedy
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Minnal Murali,Action
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Shershaah,Action
23,21-30,Female,Kerala,Kottyam,9.5916,76.5222,Town/City,Student,Bro Daddy,Comedy
23,21-30,Female,Kerala,Kottyam,9.5916,76.5222,Town/City,Student,Home,Comedy
22,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Jai Bhim,Mystery
22,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Pushpa,Action
22,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Flight,Thriller
21,21-30,Female,Maharashtra,Virar,19.4564,72.7925,Town/City,Student,Yeh Jawani Hai Deewani,Romance
21,21-30,Female,Maharashtra,Virar,19.4564,72.7925,Town/City,Student,After We Collided,Drama
21,21-30,Female,Maharashtra,Virar,19.4564,72.7925,Town/City,Student,Descendants,Adventure
49,41-50,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Retired,Joji,Thriller
49,41-50,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Retired,Madhuram,Romantic Comedy
49,41-50,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Retired,Minnal Murali,Action
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Master,Action
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Anbarivu,Drama
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Doctor,Action
40,31-40,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Homemaker,Malik,Thriller
40,31-40,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Homemaker,The Great Indian Kitchen,Drama
40,31-40,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Homemaker,Madhuram,Romantic Comedy
21,21-30,Female,Maharashtra,Navi Mumbai,19.033,73.0297,Town/City,Student,Drishyam 2,Crime
21,21-30,Female,Maharashtra,Navi Mumbai,19.033,73.0297,Town/City,Student,Bhramam,Thriller
21,21-30,Female,Maharashtra,Navi Mumbai,19.033,73.0297,Town/City,Student,Home,Comedy
22,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Enola Holmes,Thriller
35,31-40,Male,Kerala,Idukki,9.9189,77.1025,Town/City,Self Employed,Drishyam 2,Crime
35,31-40,Male,Kerala,Idukki,9.9189,77.1025,Town/City,Self Employed,Bro Daddy,Comedy
35,31-40,Male,Kerala,Idukki,9.9189,77.1025,Town/City,Self Employed,Minnal Murali,Action
46,41-50,Female,Tamil Nadu,Chennai,13.0825,80.275,Metrpolitan,Homemaker,Jojo Rabbit,Drama
46,41-50,Female,Tamil Nadu,Chennai,13.0825,80.275,Metrpolitan,Homemaker,Vellam,Drama
46,41-50,Female,Tamil Nadu,Chennai,13.0825,80.275,Metrpolitan,Homemaker,Badhai Ho,Drama
21,21-30,Female,Kerala,Thrissur,10.52,76.21,Town/City,Student,Minnal Murali,Action
21,21-30,Female,Kerala,Thrissur,10.52,76.21,Town/City,Student,Work it,Comedy
21,21-30,Female,Kerala,Thrissur,10.52,76.21,Town/City,Student,To All The Boys I've Loved Before,Romantic Comedy
23,21-30,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Employed,Malik,Thriller
23,21-30,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Employed,Joji,Thriller
23,21-30,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Employed,The Great Indian Kitchen,Drama
28,21-30,Female,Kerala,Thrissur,10.52,76.21,Town/City,Employed,Minnal Murali,Action
28,21-30,Female,Kerala,Thrissur,10.52,76.21,Town/City,Employed,Bro Daddy,Comedy
28,21-30,Female,Kerala,Thrissur,10.52,76.21,Town/City,Employed,Bheemante Vazhi,Comedy
33,31-40,Male,Kerala,Thrissur,10.52,76.21,Town/City,Employed,Minnal Murali,Action
33,31-40,Male,Kerala,Thrissur,10.52,76.21,Town/City,Employed,Saaho,Action
33,31-40,Male,Kerala,Thrissur,10.52,76.21,Town/City,Employed,Darbar,Action
22,21-30,Female,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Student,The Great Indian Kitchen,Drama
22,21-30,Female,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Student,Joji,Thriller
22,21-30,Female,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Student,Minnal Murali,Action
45,41-50,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Raazi,Thriller
45,41-50,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Parasite,Thriller
45,41-50,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Tumbbad,Horror
27,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Homemaker,Zindagi Na Milegi Dobara,Comedy
27,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Homemaker,Seven Years In Tibet,Drama
23,21-30,Female,West Bengal,Chittranjan,23.8492,86.902,Town/City,Employed,Forrest Gump,Comedy
23,21-30,Female,West Bengal,Chittranjan,23.8492,86.902,Town/City,Employed,The Terminal,Drama
23,21-30,Female,West Bengal,Chittranjan,23.8492,86.902,Town/City,Employed,Interstellar,Sci-Fi
22,21-30,Female,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Employed,Wonder,Mystery
22,21-30,Female,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Employed,The Hangover,Comedy
22,21-30,Female,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Employed,Murder Mystery,Mystery
22,21-30,Female,Gujarat,Gandhinagar,23.22,72.68,Town/City,Employed,Welcome Home,Drama
22,21-30,Female,Gujarat,Gandhinagar,23.22,72.68,Town/City,Employed,Ghost Stories,Horror
22,21-30,Female,Gujarat,Gandhinagar,23.22,72.68,Town/City,Employed,Pineapple Express,Comedy
21,21-30,Male,Gujarat,Gandhinagar,23.22,72.68,Town/City,Employed,The Fault In Our Stars,Romance
21,21-30,Male,Gujarat,Gandhinagar,23.22,72.68,Town/City,Employed,John Wick,Action
21,21-30,Male,Gujarat,Gandhinagar,23.22,72.68,Town/City,Employed,Setup,Action
25,21-30,Male,Gujarat,Gandhinagar,23.22,72.68,Town/City,Employed,Spiderman: No Way Home,Sci-Fi
25,21-30,Male,Gujarat,Gandhinagar,23.22,72.68,Town/City,Employed,Luca,Fantasy
25,21-30,Male,Gujarat,Gandhinagar,23.22,72.68,Town/City,Employed,The Suicide Squad,Fantasy
40,31-40,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Shershaah,Action
40,31-40,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Drishyam,Crime
40,31-40,Female,Maharashtra,Thane,19.18,72.9633,Town/City,Employed,Kaanekkaane,Drama
34,31-40,Male,Kerala,Sulthan Bathery,11.6629,76.257,Rural,Employed,Wandering Earth,Sci-Fi
34,31-40,Male,Kerala,Sulthan Bathery,11.6629,76.257,Rural,Employed,The General’s Daughter,Mystery
55,51-60,Female,Gujarat,Bhavnagar,21.765,75.7667,Town/City,Self Employed,Girl Friend,Romance
55,51-60,Female,Gujarat,Bhavnagar,21.765,75.7667,Town/City,Self Employed,Stree,Horror
55,51-60,Female,Gujarat,Bhavnagar,21.765,75.7667,Town/City,Self Employed,Chal Jivi Laiye,Comedy
30,21-30,Female,Gujarat,Ahmedabad,23.03,72.58,Metrpolitan,Employed,Stree,Horror
30,21-30,Female,Gujarat,Ahmedabad,23.03,72.58,Metrpolitan,Employed,Spiderman,Superhero
30,21-30,Female,Gujarat,Ahmedabad,23.03,72.58,Metrpolitan,Employed,Uri,Action
22,21-30,Female,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Student,Notebook,Romance
22,21-30,Female,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Student,Raazi,Thriller
22,21-30,Female,Maharashtra,Thane,19.18,72.9633,Metrpolitan,Student,The Lorax,Animation
22,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Employed,Project X,Comedy
22,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Employed,Lily,Drama
22,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Town/City,Employed,Zombieland,Horror
22,21-30,Female,West Bengal,Haldia,22.0627,88.0833,Town/City,Student,Phir Hera Pheri,Comedy
22,21-30,Female,West Bengal,Haldia,22.0627,88.0833,Town/City,Student,Shawshank Redemption,Drama
22,21-30,Female,West Bengal,Haldia,22.0627,88.0833,Town/City,Student,American Sniper,Action
25,21-30,Female,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Employed,Jab We Met,Romance
25,21-30,Female,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Employed,Gunjan Saxena,Drama
25,21-30,Female,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Employed,Doctor,Action
28,21-30,Female,Gujarat,Ahmedabad,23.03,72.58,Town/City,Employed,Last Christmas,Romantic Comedy
28,21-30,Female,Gujarat,Ahmedabad,23.03,72.58,Town/City,Employed,The Holiday,Romantic Comedy
28,21-30,Female,Gujarat,Ahmedabad,23.03,72.58,Town/City,Employed,The Hangover,Comedy
47,41-50,Male,Gujarat,Vadodara,22.3,73.2,Town/City,Employed,Order,Thriller
47,41-50,Female,Maharashtra,Mumbai,18.9667,72.8333,Town/City,Employed,Tum Milo Toh Sahi,Drama
47,41-50,Female,Maharashtra,Mumbai,18.9667,72.8333,Town/City,Employed,Mimi,Drama
47,41-50,Female,Maharashtra,Mumbai,18.9667,72.8333,Town/City,Employed,Jivan Sandhya,Drama
25,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Stage Of Siege,Action
21,21-30,Female,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Student,Hotel Transylvania 2,Animation
21,21-30,Female,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Student,Malik,Thriller
21,21-30,Female,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Student,Red Notice,Action
22,21-30,Female,Tamil Nadu,Coimbatore,11,76.9667,Town/City,Employed,Jai Bhim,Mystery
22,21-30,Female,Tamil Nadu,Coimbatore,11,76.9667,Town/City,Employed,Minnal Murali,Action
22,21-30,Female,Tamil Nadu,Coimbatore,11,76.9667,Town/City,Employed,Maanadu,Action
26,21-30,Female,Gujarat,Ahmedabad,23.03,72.58,Town/City,Employed,Shershaah,Action
26,21-30,Female,Gujarat,Ahmedabad,23.03,72.58,Town/City,Employed,It,Horror
26,21-30,Female,Gujarat,Ahmedabad,23.03,72.58,Town/City,Employed,Chhori,Horror
26,21-30,Male,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Unemployed,Iron Man 1,Sci-Fi
26,21-30,Male,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Unemployed,Iron Man 2,Sci-Fi
26,21-30,Male,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Unemployed,Iron Man 3,Sci-Fi
23,21-30,Male,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Student,Avengers Endgame,Sci-Fi
23,21-30,Male,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Student,Antim,Action
23,21-30,Male,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Student,Housefull 4,Comedy
21,21-30,Male,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Student,3 Idiots,Comedy
21,21-30,Male,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Student,Kabir Singh,Romantic Comedy
21,21-30,Male,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Student,Pushpa,Action
19,11-20,Male,Jammu and Kashmir,Rafiabad,34.2547,74.393,Rural,Student,KGF,Action
19,11-20,Male,Jammu and Kashmir,Rafiabad,34.2547,74.393,Rural,Student,Article 15,Crime
19,11-20,Male,Jammu and Kashmir,Rafiabad,34.2547,74.393,Rural,Student,Jai Bhim,Mystery
23,21-30,Male,Jammu and Kashmir,Handwara,34.4,74.28,Town/City,Student,Fury,Action
23,21-30,Male,Jammu and Kashmir,Handwara,34.4,74.28,Town/City,Student,American Sniper,Action
23,21-30,Male,Jammu and Kashmir,Handwara,34.4,74.28,Town/City,Student,The Objective,Horror
26,21-30,Male,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Employed,Super 30,Drama
26,21-30,Male,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Employed,Chichhore,Romantic Comedy
26,21-30,Male,Jammu and Kashmir,Srinagar,34.0911,74.8061,Rural,Employed,PK,Drama
23,21-30,Female,Jammu and Kashmir,Srinagar,34.0911,74.8061,Town/City,Student,Rang De Basanti,Drama
23,21-30,Female,Jammu and Kashmir,Srinagar,34.0911,74.8061,Town/City,Student,Lord Of The Rings,Fantasy
23,21-30,Female,Jammu and Kashmir,Srinagar,34.0911,74.8061,Town/City,Student,Jai Bhim,Mystery
22,21-30,Female,Jammu and Kashmir,Baramulla,34.2,74.34,Rural,Student,Dear Zindagi,Drama
22,21-30,Female,Jammu and Kashmir,Baramulla,34.2,74.34,Rural,Student,KGF,Action
22,21-30,Female,Jammu and Kashmir,Baramulla,34.2,74.34,Rural,Student,Hindi Medium,Drama
18,11-20,Male,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Student,Shershaah,Action
18,11-20,Male,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Student,Dil Bechara,Romance
18,11-20,Male,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Student,Shiddat,Romance
18,11-20,Male,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Student,Avengers,Superhero
23,21-30,Female,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Student,The Chronicles Of Narnia,Fantasy
23,21-30,Female,Jammu and Kashmir,Baramulla,34.2,74.34,Town/City,Student,The Raya And The Last Dragon,Animation
15,11-20,Male,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Student,Bhoot Police,Horror
23,21-30,Female,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Student,Avengers,Superhero
23,21-30,Female,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Student,Harry Potter,Fantasy
23,21-30,Female,Jammu and Kashmir,Sopore,34.2868,74.4624,Town/City,Student,Ip Man,Action
21,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Employed,Pushpa,Action
21,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Employed,Mimi,Drama
21,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Employed,Shiddat,Romance
22,21-30,Male,Gujarat,Vadodara,22.3,73.2,Town/City,Employed,Home,Comedy
22,21-30,Male,Gujarat,Vadodara,22.3,73.2,Town/City,Employed,Home Team,Comedy
22,21-30,Male,Gujarat,Vadodara,22.3,73.2,Town/City,Employed,Pushpa,Action
23,21-30,Female,Gujarat,Vadodara,22.3,73.2,Town/City,Student,Predestination,Sci-Fi
23,21-30,Female,Gujarat,Vadodara,22.3,73.2,Town/City,Student,Tune In For Love,Romance
23,21-30,Female,Gujarat,Vadodara,22.3,73.2,Town/City,Student,Roohi,Horror
